date,time,beds,baths,house_size,house_size_units,lot_size,lot_size_units,zip_code,country,price
2/7/2022,12:30:00 PM,1,1,597,sqft,,,98109,USA,360000
2/21/2022,4:13:00 PM,2,2,1370,sqft,,,98168,USA,280000
5/23/2022,9:44:00 AM,4,2,2425,sqft,5500,sqft,98105,USA,1295000
8/9/2022,12:24:00 AM,4,2.5,1760,sqft,2670,sqft,98144,USA,925000
8/28/2022,2:32:00 PM,2,2.5,994,sqft,1388,sqft,98136,USA,670000
5/23/2022,11:15:00 AM,1,1,515,sqft,57063,sqft,98109,USA,387000
12/15/2022,11:57:00 PM,3,3.5,1660,sqft,1228,sqft,98144,USA,765000
12/29/2022,5:37:00 AM,4,2,1730,sqft,7723,sqft,98126,USA,875000
2/18/2022,2:43:00 PM,5,3,1790,sqft,10018,sqft,98125,USA,964000
10/4/2022,11:03:00 PM,1,1,715,sqft,,,98109,USA,500000
9/28/2022,1:03:00 AM,2,2,1470,sqft,1094,sqft,98126,USA,718000
1/14/2022,11:26:00 PM,3,2,2440,sqft,2700,sqft,98103,USA,1000000
10/25/2022,11:31:00 AM,4,2,2880,sqft,5000,sqft,98103,USA,1485000
1/15/2022,7:38:00 PM,3,2,1678,sqft,1191,sqft,98103,USA,1160000
8/22/2022,8:08:00 AM,3,2,1400,sqft,1281,sqft,98117,USA,780000
3/4/2022,1:07:00 PM,6,4.5,5200,sqft,10890,sqft,98144,USA,3050000
7/15/2022,10:32:00 PM,1,1,806,sqft,,,98102,USA,525000
1/27/2022,10:20:00 PM,4,3,2311,sqft,6048,sqft,98115,USA,1211000
4/3/2022,1:11:00 AM,3,1.5,1060,sqft,6765,sqft,98178,USA,535000
4/15/2022,3:12:00 AM,2,1,1150,sqft,7425,sqft,98118,USA,575000
11/5/2022,5:19:00 PM,5,3,2580,sqft,4462,sqft,98109,USA,1500000
2/21/2022,3:50:00 PM,4,3.5,3240,sqft,5600,sqft,98105,USA,2675000
11/15/2022,1:58:00 PM,5,3.5,3710,sqft,5259,sqft,98199,USA,2525000
6/30/2022,7:29:00 AM,4,3.5,1632,sqft,13068,sqft,98136,USA,825000
2/26/2022,8:11:00 AM,6,7,4641,sqft,5000,sqft,98112,USA,1850000
4/30/2022,5:37:00 PM,3,3.5,1846,sqft,2250,sqft,98107,USA,1170000
11/4/2022,10:01:00 PM,2,2,1353,sqft,,,98115,USA,770000
12/29/2022,11:39:00 PM,3,2,1240,sqft,5400,sqft,98117,USA,705000
2/12/2022,5:13:00 AM,2,1,1760,sqft,4264,sqft,98126,USA,550000
5/15/2022,7:41:00 AM,2,3,1290,sqft,,,98199,USA,845000
9/17/2022,4:30:00 PM,1,1.5,1285,sqft,41817,sqft,98121,USA,1250000
7/16/2022,11:24:00 AM,4,2.5,3707,sqft,8100,sqft,98177,USA,2100000
5/13/2022,12:48:00 PM,3,2,1120,sqft,5518,sqft,98106,USA,600000
9/12/2022,11:18:00 AM,6,5,3300,sqft,6800,sqft,98105,USA,3598950
8/8/2022,4:47:00 AM,3,2,2160,sqft,4590,sqft,98115,USA,825000
12/2/2022,3:24:00 PM,2,1,1440,sqft,7080,sqft,98146,USA,488000
2/10/2022,5:56:00 AM,5,2,2567,sqft,4995,sqft,98144,USA,1550000
9/12/2022,4:42:00 PM,3,2,1960,sqft,3300,sqft,98103,USA,865000
1/2/2022,10:57:00 PM,3,3.5,1657,sqft,,,98144,USA,847198
7/14/2022,5:13:00 AM,5,3,2610,sqft,2550,sqft,98109,USA,1795000
8/30/2022,10:24:00 PM,2,2,1213,sqft,,,98116,USA,800000
5/29/2022,10:59:00 AM,1,1,777,sqft,176853,sqft,98146,USA,244950
7/17/2022,12:11:00 PM,3,3.5,1590,sqft,1314,sqft,98144,USA,899000
10/26/2022,6:35:00 AM,2,2,1893,sqft,,,98115,USA,727000
9/2/2022,5:33:00 AM,3,1.5,1570,sqft,3880,sqft,98117,USA,975000
12/4/2022,5:37:00 PM,4,3,2440,sqft,8556,sqft,98199,USA,1850000
4/18/2022,7:51:00 AM,4,4,3463,sqft,4304,sqft,98112,USA,2050000
7/31/2022,7:07:00 AM,2,4.5,1840,sqft,1500,sqft,98103,USA,1049000
6/5/2022,12:39:00 AM,2,2,1554,sqft,400752,sqft,98115,USA,660000
1/26/2022,11:33:00 AM,1,1,567,sqft,,,98144,USA,451000
3/23/2022,3:14:00 AM,1,1,665,sqft,,,98109,USA,479425
3/24/2022,2:59:00 AM,2,1,950,sqft,4300,sqft,98144,USA,337000
5/11/2022,9:45:00 PM,2,2,1371,sqft,5480,sqft,98116,USA,1295000
11/25/2022,7:22:00 AM,3,2,2040,sqft,4000,sqft,98144,USA,695000
4/10/2022,10:44:00 PM,4,2.5,2780,sqft,8967,sqft,98136,USA,1530000
9/13/2022,9:50:00 PM,5,3.5,3410,sqft,5000,sqft,98115,USA,1725000
2/18/2022,12:04:00 PM,2,1.5,2280,sqft,4000,sqft,98144,USA,650000
3/4/2022,7:27:00 PM,3,2,2100,sqft,7800,sqft,98168,USA,510000
11/7/2022,3:32:00 PM,2,2,1101,sqft,1608,sqft,98115,USA,780000
10/17/2022,10:28:00 PM,4,3.5,1964,sqft,,,98115,USA,1180000
4/15/2022,1:23:00 AM,3,1.5,1030,sqft,6086,sqft,98125,USA,739000
4/15/2022,5:06:00 AM,2,2,1042,sqft,1615,sqft,98144,USA,630000
11/21/2022,3:36:00 AM,3,3.5,1740,sqft,5000,sqft,98103,USA,1020000
1/15/2022,9:33:00 AM,1,2,1302,sqft,,,98121,USA,740000
6/24/2022,4:21:00 AM,2,2,905,sqft,,,98121,USA,670000
9/16/2022,9:49:00 AM,1,1,460,sqft,8094,sqft,98108,USA,1250000
7/30/2022,9:22:00 PM,3,2,1540,sqft,993,sqft,98122,USA,900000
9/16/2022,2:59:00 PM,1,1,656,sqft,,,98109,USA,470000
4/12/2022,8:30:00 AM,5,2,2800,sqft,6250,sqft,98103,USA,1200000
9/17/2022,8:42:00 PM,3,3.5,2480,sqft,5118,sqft,98122,USA,1500000
12/10/2022,4:24:00 PM,5,3,2170,sqft,6650,sqft,98168,USA,740000
6/8/2022,8:20:00 AM,5,4,2447,sqft,3100,sqft,98117,USA,1500000
2/14/2022,3:54:00 PM,3,2,2164,sqft,4000,sqft,98117,USA,800000
10/28/2022,9:37:00 PM,2,1,740,sqft,7500,sqft,98126,USA,553500
9/8/2022,10:42:00 PM,3,2.5,2080,sqft,5160,sqft,98116,USA,1200000
11/27/2022,3:48:00 AM,2,1,1800,sqft,2613,sqft,98105,USA,25000000
6/14/2022,2:28:00 PM,2,2,1180,sqft,792,sqft,98106,USA,527000
7/12/2022,9:00:00 PM,3,2,2020,sqft,5525,sqft,98117,USA,1625000
1/9/2022,7:29:00 PM,3,3.5,1150,sqft,1199,sqft,98103,USA,625000
3/6/2022,8:32:00 AM,3,2,1220,sqft,43560,sqft,98107,USA,824900
10/9/2022,3:43:00 AM,2,1,810,sqft,6400,sqft,98146,USA,435000
6/30/2022,9:59:00 PM,1,1,696,sqft,17859,sqft,98119,USA,400000
10/9/2022,6:12:00 AM,3,3.5,2030,sqft,2500,sqft,98122,USA,1200000
10/6/2022,12:07:00 PM,5,3.5,3930,sqft,7650,sqft,98133,USA,1800000
1/30/2022,8:42:00 AM,5,2,2920,sqft,7800,sqft,98117,USA,1359000
9/23/2022,11:24:00 PM,4,2,1460,sqft,5000,sqft,98116,USA,787500
11/24/2022,9:15:00 AM,4,1.5,2770,sqft,3038,sqft,98119,USA,850000
8/5/2022,11:10:00 AM,2,2,1523,sqft,,,98121,USA,1425000
11/16/2022,1:59:00 PM,3,3.5,1690,sqft,1444,sqft,98103,USA,965000
4/15/2022,11:50:00 AM,3,1,1170,sqft,8100,sqft,98133,USA,825000
7/3/2022,5:31:00 PM,4,2,2370,sqft,8775,sqft,98125,USA,1125000
11/26/2022,4:52:00 PM,1,1,712,sqft,,,98121,USA,620000
5/28/2022,12:34:00 AM,2,1,976,sqft,2064,sqft,98106,USA,475000
4/15/2022,6:28:00 PM,2,2,1042,sqft,,,98102,USA,610000
2/16/2022,10:03:00 PM,2,2,1040,sqft,12632,sqft,98102,USA,685000
3/28/2022,3:27:00 PM,1,1,722,sqft,,,98112,USA,452100
11/5/2022,8:11:00 PM,2,2,1367,sqft,,,98121,USA,1350000
5/9/2022,12:20:00 PM,1,1,733,sqft,,,98102,USA,490000
9/15/2022,7:16:00 AM,2,1,970,sqft,,,98116,USA,480000
11/10/2022,7:12:00 PM,3,2,1711,sqft,1171,sqft,98125,USA,675500
5/27/2022,4:57:00 AM,2,1,860,sqft,8280,sqft,98125,USA,675000
3/13/2022,2:49:00 PM,1,1,712,sqft,,,98109,USA,385000
5/20/2022,4:11:00 PM,1,1,704,sqft,43560,sqft,98144,USA,569000
1/27/2022,2:56:00 PM,3,2.5,1790,sqft,5761,sqft,98106,USA,590000
1/29/2022,5:33:00 AM,3,2,2140,sqft,7200,sqft,98115,USA,918000
9/28/2022,3:16:00 PM,4,3,2040,sqft,6348,sqft,98103,USA,940000
6/23/2022,7:48:00 PM,3,2,1894,sqft,2340,sqft,98144,USA,697000
9/10/2022,4:08:00 AM,4,2.5,2750,sqft,5589,sqft,98112,USA,1680000
3/1/2022,12:22:00 AM,4,3.5,2900,sqft,5040,sqft,98107,USA,1600000
4/17/2022,11:37:00 PM,2,1,670,sqft,4500,sqft,98106,USA,490000
8/8/2022,4:13:00 PM,4,2.5,2190,sqft,4590,sqft,98136,USA,1075000
9/16/2022,6:56:00 PM,4,1.5,1810,sqft,9998,sqft,98133,USA,764000
5/26/2022,12:32:00 AM,3,3,1440,sqft,5300,sqft,98144,USA,1050000
2/21/2022,1:12:00 PM,3,2,2170,sqft,7920,sqft,98178,USA,560000
3/1/2022,5:26:00 AM,2,2,993,sqft,10454,sqft,98103,USA,709600
2/3/2022,5:58:00 AM,3,3.5,1450,sqft,1020,sqft,98115,USA,835000
4/6/2022,1:32:00 PM,4,3.5,2336,sqft,2392,sqft,98115,USA,975000
3/30/2022,10:34:00 PM,4,3,2320,sqft,4640,sqft,98112,USA,1472500
11/12/2022,6:09:00 PM,3,2,1470,sqft,2226,sqft,98106,USA,600000
8/19/2022,6:18:00 PM,1,1,672,sqft,,,98107,USA,485000
10/2/2022,10:27:00 PM,3,1.5,990,sqft,4500,sqft,98122,USA,775000
9/3/2022,7:03:00 PM,4,3,2110,sqft,7680,sqft,98115,USA,1180000
4/21/2022,9:18:00 AM,3,1,1670,sqft,5500,sqft,98136,USA,731000
8/22/2022,1:26:00 AM,3,2,2060,sqft,5280,sqft,98126,USA,756110
10/5/2022,11:03:00 PM,3,1,1920,sqft,7550,sqft,98146,USA,456000
6/15/2022,6:37:00 AM,3,2.5,2910,sqft,5200,sqft,98109,USA,1975000
5/8/2022,6:47:00 AM,2,1.5,912,sqft,43560,sqft,98103,USA,819980
8/25/2022,7:49:00 PM,1,1,645,sqft,,,98126,USA,305000
10/18/2022,9:25:00 PM,2,2.5,1160,sqft,1332,sqft,98103,USA,850000
4/17/2022,8:18:00 AM,3,1,2280,sqft,6900,sqft,98116,USA,1005000
5/8/2022,9:19:00 AM,3,2.5,1515,sqft,1563,sqft,98102,USA,905000
7/14/2022,5:44:00 PM,3,2.5,2600,sqft,9100,sqft,98146,USA,875000
12/5/2022,9:15:00 PM,3,2,1000,sqft,1916,sqft,98122,USA,710000
5/23/2022,9:16:00 PM,2,1,672,sqft,12196,sqft,98168,USA,373000
4/21/2022,11:12:00 AM,2,2,1320,sqft,,,98119,USA,860000
3/31/2022,12:09:00 AM,3,2,2190,sqft,5000,sqft,98106,USA,840000
9/8/2022,7:31:00 AM,1,2,1517,sqft,13939,sqft,98105,USA,1350000
10/7/2022,9:20:00 PM,4,2,2160,sqft,4000,sqft,98122,USA,1400000
11/29/2022,1:17:00 AM,4,1,2290,sqft,2703,sqft,98103,USA,905000
8/12/2022,11:47:00 AM,3,1,1920,sqft,9399,sqft,98117,USA,725000
4/11/2022,2:08:00 AM,3,3,1540,sqft,1044,sqft,98115,USA,800000
5/12/2022,8:53:00 PM,2,2,983,sqft,,,98102,USA,542500
1/13/2022,3:29:00 AM,2,1.5,1670,sqft,5500,sqft,98117,USA,1025000
4/8/2022,1:25:00 AM,2,2,880,sqft,,,98103,USA,614500
4/30/2022,9:07:00 AM,2,2,1526,sqft,,,98109,USA,825000
10/20/2022,10:47:00 PM,1,1,569,sqft,,,98104,USA,435000
10/31/2022,5:42:00 PM,4,3,2700,sqft,8360,sqft,98199,USA,1100000
7/18/2022,1:53:00 PM,2,2.5,2282,sqft,119790,sqft,98168,USA,475000
1/1/2022,10:39:00 PM,7,3.5,4530,sqft,5047,sqft,98103,USA,2950000
3/1/2022,4:14:00 PM,1,1,698,sqft,,,98121,USA,399999
9/7/2022,5:52:00 PM,3,2,1590,sqft,2500,sqft,98117,USA,880000
5/20/2022,5:31:00 AM,2,1,770,sqft,,,98116,USA,460000
5/29/2022,1:22:00 PM,3,2,2840,sqft,5196,sqft,98199,USA,1400000
2/13/2022,2:22:00 AM,6,3,2350,sqft,8800,sqft,98118,USA,850000
7/5/2022,2:38:00 PM,1,1,630,sqft,15246,sqft,98104,USA,335000
4/18/2022,11:52:00 PM,1,1,482,sqft,,,98109,USA,220000
2/13/2022,3:27:00 PM,4,3.5,4350,sqft,7000,sqft,98136,USA,2000000
3/19/2022,7:15:00 AM,1,3,1730,sqft,5500,sqft,98118,USA,750000
8/14/2022,5:38:00 AM,1,1,761,sqft,,,98109,USA,400000
6/11/2022,9:01:00 PM,3,2,1684,sqft,1395,sqft,98117,USA,870000
10/8/2022,11:12:00 AM,3,2.5,2040,sqft,3298,sqft,98136,USA,1200000
9/10/2022,8:46:00 AM,2,2,1057,sqft,12196,sqft,98105,USA,599900
5/12/2022,4:33:00 PM,3,2,2256,sqft,3500,sqft,98119,USA,1370000
5/24/2022,4:26:00 AM,4,2,1900,sqft,5350,sqft,98118,USA,670000
9/23/2022,9:42:00 PM,2,1,760,sqft,8686,sqft,98115,USA,775000
4/19/2022,11:50:00 PM,2,1,780,sqft,6860,sqft,98146,USA,395000
7/13/2022,1:06:00 AM,4,3,3020,sqft,3254,sqft,98106,USA,1499000
2/4/2022,11:47:00 AM,1,2.5,2220,sqft,2519,sqft,98103,USA,1200000
10/2/2022,2:22:00 PM,2,2,877,sqft,,,98115,USA,415000
7/6/2022,12:32:00 PM,4,2,1530,sqft,8782,sqft,98118,USA,645000
8/31/2022,5:22:00 AM,2,1,850,sqft,6000,sqft,98118,USA,580000
9/21/2022,12:31:00 PM,3,2.5,1860,sqft,7992,sqft,98136,USA,1050000
1/10/2022,2:49:00 AM,2,2,980,sqft,3000,sqft,98118,USA,849950
6/15/2022,2:00:00 PM,3,2,1470,sqft,1348,sqft,98107,USA,933500
1/29/2022,12:57:00 PM,2,1,980,sqft,2226,sqft,98144,USA,598000
9/28/2022,12:04:00 PM,2,2,1003,sqft,,,98121,USA,875000
3/28/2022,4:53:00 AM,3,1,996,sqft,2588,sqft,98125,USA,560000
1/23/2022,6:59:00 PM,1,1,980,sqft,3700,sqft,98106,USA,485000
7/29/2022,11:20:00 PM,4,1.5,2380,sqft,5500,sqft,98117,USA,937000
2/15/2022,5:59:00 PM,2,2,2470,sqft,4800,sqft,98102,USA,1525000
1/28/2022,9:20:00 PM,4,4,2120,sqft,6000,sqft,98136,USA,900000
1/26/2022,11:09:00 PM,2,2.5,840,sqft,2891,sqft,98115,USA,720000
9/23/2022,2:39:00 PM,4,5,1910,sqft,6750,sqft,98177,USA,800000
6/24/2022,7:20:00 PM,2,1,1380,sqft,6613,sqft,98106,USA,640000
1/4/2022,10:59:00 PM,4,5,2390,sqft,6156,sqft,98117,USA,1500000
11/7/2022,3:21:00 AM,4,3,2840,sqft,4550,sqft,98122,USA,1399990
11/18/2022,11:33:00 PM,2,1,875,sqft,,,98115,USA,355000
3/8/2022,2:05:00 AM,3,2.5,1813,sqft,,,98116,USA,1275000
5/15/2022,9:38:00 AM,3,3.5,2996,sqft,5219,sqft,98115,USA,2050000
2/24/2022,5:22:00 AM,5,3.5,5020,sqft,5880,sqft,98126,USA,1550000
1/31/2022,1:15:00 AM,3,2,1498,sqft,1238,sqft,98122,USA,935000
3/15/2022,4:23:00 PM,2,1,711,sqft,5011,sqft,98107,USA,485000
1/19/2022,12:44:00 AM,4,3,2740,sqft,5616,sqft,98115,USA,1220000
6/5/2022,4:05:00 AM,3,2,1328,sqft,859,sqft,98103,USA,920000
12/3/2022,12:56:00 PM,2,2,1332,sqft,1101,sqft,98199,USA,845000
6/5/2022,10:59:00 PM,3,2,2020,sqft,6397,sqft,98117,USA,840000
5/27/2022,11:49:00 AM,1,1,916,sqft,,,98121,USA,652500
3/28/2022,2:38:00 PM,2,2,1546,sqft,1368,sqft,98108,USA,669000
1/20/2022,3:02:00 PM,4,3,2970,sqft,7350,sqft,98118,USA,720000
9/26/2022,3:00:00 PM,3,3.5,1615,sqft,43560,sqft,98133,USA,796000
11/10/2022,9:57:00 PM,2,2,1170,sqft,588,sqft,98144,USA,625000
9/16/2022,1:38:00 PM,3,2,1350,sqft,1056,sqft,98136,USA,722500
9/12/2022,4:04:00 PM,2,2,1143,sqft,672,sqft,98107,USA,689900
1/23/2022,8:21:00 PM,3,2.5,1220,sqft,1095,sqft,98109,USA,900000
9/3/2022,3:05:00 PM,4,1.5,2100,sqft,6532,sqft,98199,USA,875000
12/5/2022,9:10:00 AM,4,1.5,3200,sqft,5508,sqft,98117,USA,1290000
11/7/2022,6:46:00 AM,1,2,1137,sqft,,,98119,USA,930000
11/14/2022,1:54:00 AM,3,2,2930,sqft,30492,sqft,98146,USA,775000
3/28/2022,11:30:00 AM,2,1,808,sqft,,,98115,USA,422500
8/7/2022,11:50:00 AM,4,4,2550,sqft,5300,sqft,98117,USA,1550000
12/22/2022,5:15:00 AM,2,2,789,sqft,11761,sqft,98107,USA,475000
1/27/2022,1:02:00 AM,3,3,2546,sqft,3600,sqft,98109,USA,1810000
10/17/2022,4:51:00 AM,2,1,680,sqft,8382,sqft,98146,USA,565000
10/16/2022,2:10:00 AM,2,1.5,1000,sqft,1000,sqft,98117,USA,640000
12/14/2022,9:34:00 PM,3,2,1676,sqft,4828,sqft,98115,USA,840000
8/11/2022,9:36:00 PM,2,1,985,sqft,,,98121,USA,790000
12/18/2022,10:54:00 AM,1,1,750,sqft,5750,sqft,98116,USA,725000
6/27/2022,2:31:00 AM,1,1,843,sqft,,,98125,USA,370000
5/28/2022,12:30:00 PM,4,2,3220,sqft,7800,sqft,98177,USA,2000000
8/15/2022,7:52:00 AM,2,2,2340,sqft,6802,sqft,98105,USA,1398000
12/17/2022,9:19:00 AM,1,1,543,sqft,,,98109,USA,390000
7/5/2022,3:33:00 AM,5,3,4040,sqft,4320,sqft,98105,USA,1650000
10/21/2022,6:17:00 PM,2,1,990,sqft,4800,sqft,98108,USA,455000
2/10/2022,7:03:00 PM,4,4,2850,sqft,4900,sqft,98105,USA,1755000
7/10/2022,8:57:00 AM,4,2.5,1620,sqft,6120,sqft,98126,USA,849950
3/20/2022,5:15:00 AM,1,1,514,sqft,,,98122,USA,345000
7/24/2022,3:24:00 AM,2,1,1240,sqft,4317,sqft,98116,USA,656500
10/5/2022,12:40:00 PM,3,2.5,1620,sqft,1377,sqft,98112,USA,935000
9/29/2022,5:40:00 AM,3,3,1608,sqft,2039,sqft,98126,USA,625000
2/1/2022,6:52:00 PM,4,1,1530,sqft,6250,sqft,98117,USA,740000
5/22/2022,8:13:00 PM,4,2,2270,sqft,3600,sqft,98119,USA,1335000
9/8/2022,2:14:00 AM,1,1,908,sqft,,,98107,USA,475000
10/21/2022,8:36:00 PM,2,1,1180,sqft,1560,sqft,98122,USA,677000
4/8/2022,1:49:00 PM,1,1,672,sqft,23522,sqft,98107,USA,464000
5/16/2022,1:15:00 PM,3,1.5,998,sqft,904,sqft,98117,USA,610000
10/4/2022,2:08:00 PM,4,2,2220,sqft,5775,sqft,98144,USA,740000
11/8/2022,1:06:00 PM,1,1,700,sqft,17859,sqft,98119,USA,405000
10/29/2022,8:05:00 PM,7,6,7636,sqft,8625,sqft,98103,USA,2225000
2/12/2022,7:14:00 PM,4,5.5,3530,sqft,19166,sqft,98118,USA,1550000
4/30/2022,1:07:00 AM,3,2,1620,sqft,3840,sqft,98117,USA,675000
8/8/2022,12:39:00 AM,4,3,1620,sqft,3380,sqft,98117,USA,950000
2/15/2022,4:31:00 PM,2,2,1138,sqft,,,98126,USA,515000
8/24/2022,4:50:00 AM,1,1,669,sqft,,,98121,USA,385000
2/17/2022,9:29:00 PM,4,3.5,2600,sqft,4101,sqft,98108,USA,1060000
7/17/2022,3:19:00 PM,3,2,1960,sqft,6138,sqft,98115,USA,900000
3/25/2022,6:06:00 AM,2,2,950,sqft,29620,sqft,98106,USA,395000
1/31/2022,5:49:00 PM,2,2,1410,sqft,10890,sqft,98112,USA,880000
6/10/2022,2:01:00 PM,2,1.5,1022,sqft,43560,sqft,98144,USA,729000
3/12/2022,5:13:00 PM,4,2,2840,sqft,5750,sqft,98126,USA,1175000
1/8/2022,1:40:00 PM,1,1,712,sqft,,,98116,USA,500000
2/21/2022,10:04:00 AM,5,2,1920,sqft,4173,sqft,98118,USA,739000
2/14/2022,4:39:00 AM,3,3.5,3880,sqft,12632,sqft,98199,USA,2500000
10/20/2022,10:28:00 AM,3,2,1010,sqft,6300,sqft,98106,USA,650000
10/27/2022,4:04:00 PM,6,4,3300,sqft,3810,sqft,98103,USA,1237500
2/7/2022,3:53:00 AM,3,1,1070,sqft,6567,sqft,98178,USA,580000
12/21/2022,6:14:00 PM,3,1,1270,sqft,7140,sqft,98117,USA,1050000
8/19/2022,1:21:00 AM,3,2,1413,sqft,43560,sqft,98103,USA,1099970
9/19/2022,4:55:00 PM,3,2.5,1820,sqft,3090,sqft,98115,USA,1030000
3/9/2022,11:11:00 PM,2,2,1415,sqft,,,98125,USA,469000
6/28/2022,9:16:00 AM,3,3,2212,sqft,,,98109,USA,1470000
12/23/2022,5:27:00 PM,3,3.5,3290,sqft,7338,sqft,98126,USA,1400000
7/5/2022,5:50:00 PM,2,2,1391,sqft,1049,sqft,98115,USA,672500
7/20/2022,1:44:00 PM,2,2,1372,sqft,900,sqft,98125,USA,649950
1/13/2022,3:55:00 PM,2,1.5,960,sqft,8057,sqft,98199,USA,515000
8/2/2022,5:49:00 PM,3,2.5,1890,sqft,1097,sqft,98144,USA,699000
8/8/2022,4:15:00 PM,4,3,2230,sqft,6700,sqft,98115,USA,1150000
10/13/2022,11:06:00 AM,1,1.5,952,sqft,,,98101,USA,750000
9/1/2022,9:33:00 AM,2,1,925,sqft,,,98103,USA,535000
12/22/2022,8:04:00 PM,4,2,1820,sqft,5600,sqft,98117,USA,760000
9/15/2022,6:02:00 PM,8,4.5,3600,sqft,4360,sqft,98105,USA,1500000
2/27/2022,11:44:00 AM,2,2.5,1305,sqft,2044,sqft,98116,USA,770000
2/5/2022,5:34:00 AM,3,2,1840,sqft,3880,sqft,98117,USA,959630
11/24/2022,3:13:00 AM,1,1,782,sqft,,,98101,USA,519990
7/12/2022,6:44:00 PM,2,2.5,1040,sqft,990,sqft,98117,USA,705000
11/29/2022,2:17:00 AM,2,2,1050,sqft,,,98103,USA,480000
2/19/2022,5:51:00 AM,2,2,1019,sqft,,,98119,USA,813000
2/1/2022,7:15:00 PM,4,2.5,3198,sqft,5000,sqft,98103,USA,1712000
4/8/2022,2:23:00 AM,1,1,557,sqft,,,98105,USA,222000
2/12/2022,6:43:00 PM,2,2.5,950,sqft,1500,sqft,98107,USA,675000
12/17/2022,11:18:00 PM,3,1,1050,sqft,4080,sqft,98117,USA,835000
11/30/2022,12:03:00 AM,1,1,533,sqft,,,98126,USA,300000
11/6/2022,12:01:00 PM,3,1,860,sqft,8054,sqft,98178,USA,425000
2/16/2022,12:57:00 PM,4,3,1890,sqft,1097,sqft,98144,USA,699000
9/27/2022,1:29:00 AM,2,2.5,1138,sqft,172933,sqft,98126,USA,515000
11/7/2022,6:29:00 PM,4,2,1830,sqft,9920,sqft,98146,USA,535000
3/4/2022,11:53:00 PM,2,1,1980,sqft,2295,sqft,98144,USA,699950
1/19/2022,11:47:00 AM,3,5.5,1730,sqft,1766,sqft,98105,USA,850000
12/13/2022,8:32:00 AM,3,3,2462,sqft,2272,sqft,98117,USA,915000
4/11/2022,9:48:00 AM,3,3.5,1300,sqft,1994,sqft,98106,USA,583000
2/6/2022,6:17:00 PM,4,2,1550,sqft,6000,sqft,98103,USA,1325000
4/17/2022,6:06:00 PM,3,3.5,1679,sqft,43560,sqft,98126,USA,689000
4/2/2022,2:23:00 PM,3,1,1220,sqft,5850,sqft,98116,USA,680000
11/4/2022,9:40:00 AM,3,1.5,1540,sqft,8505,sqft,98178,USA,535000
7/4/2022,7:22:00 PM,3,2,1520,sqft,2185,sqft,98116,USA,916500
8/4/2022,3:51:00 AM,3,1,1320,sqft,6250,sqft,98168,USA,529000
1/28/2022,3:37:00 AM,2,1,1290,sqft,1875,sqft,98103,USA,640000
2/5/2022,8:04:00 AM,3,2.5,1870,sqft,837,sqft,98117,USA,890000
11/16/2022,10:43:00 PM,3,3.5,1762,sqft,1494,sqft,98102,USA,1000000
1/18/2022,8:39:00 PM,3,1,1240,sqft,4842,sqft,98118,USA,531000
12/11/2022,10:36:00 AM,3,1.5,1307,sqft,1362,sqft,98125,USA,650000
7/15/2022,10:54:00 AM,2,2,1167,sqft,,,98107,USA,650000
3/19/2022,1:12:00 PM,2,1.5,1070,sqft,1569,sqft,98103,USA,849950
6/16/2022,7:59:00 AM,2,1,1820,sqft,7500,sqft,98125,USA,1037300
3/31/2022,5:24:00 PM,3,2,1790,sqft,4080,sqft,98115,USA,900000
9/21/2022,11:50:00 AM,5,3.5,3700,sqft,5520,sqft,98119,USA,2050000
7/27/2022,5:43:00 PM,4,3.5,3340,sqft,6300,sqft,98144,USA,2100000
7/31/2022,6:09:00 AM,4,2.5,2250,sqft,7650,sqft,98106,USA,924900
9/28/2022,5:59:00 PM,3,2,1799,sqft,1471,sqft,98103,USA,940000
9/20/2022,1:43:00 PM,1,1,584,sqft,,,98199,USA,411000
9/30/2022,3:14:00 PM,5,2.5,4639,sqft,8036,sqft,98112,USA,3350000
12/8/2022,5:01:00 PM,3,1,1810,sqft,10454,sqft,98178,USA,512000
8/2/2022,11:30:00 AM,1,1,907,sqft,,,98119,USA,585000
3/5/2022,12:47:00 PM,3,2,2120,sqft,6009,sqft,98117,USA,1345000
1/12/2022,4:19:00 PM,1,1,616,sqft,15246,sqft,98101,USA,399900
7/29/2022,2:49:00 AM,6,6,1780,sqft,7900,sqft,98168,USA,733500
11/8/2022,9:22:00 AM,4,2,2630,sqft,8750,sqft,98115,USA,1350000
6/23/2022,5:32:00 AM,5,3,3060,sqft,6250,sqft,98116,USA,950000
9/13/2022,6:34:00 PM,3,2,2700,sqft,16117,sqft,98178,USA,734000
4/11/2022,7:35:00 PM,5,4,2030,sqft,6000,sqft,98144,USA,670000
1/16/2022,2:54:00 AM,3,2.5,1620,sqft,1423,sqft,98122,USA,770000
7/16/2022,7:07:00 AM,5,4.5,5704,sqft,7200,sqft,98119,USA,4000000
9/15/2022,6:58:00 AM,2,1,700,sqft,4000,sqft,98117,USA,800000
9/1/2022,8:01:00 PM,2,3,1260,sqft,3920,sqft,98117,USA,770000
12/14/2022,3:05:00 PM,4,2,1770,sqft,3920,sqft,98115,USA,1425000
9/6/2022,3:41:00 AM,4,2.5,1812,sqft,1632,sqft,98136,USA,825000
4/15/2022,12:31:00 PM,1,1,648,sqft,,,98121,USA,395000
7/1/2022,8:41:00 PM,2,2,840,sqft,1177,sqft,98144,USA,725000
